"CustomerID","Recency","Frequency","Monetary","Cluster","PredictedCluster","Segment"
15347,367,1,201.6,2,2,"At Risk Customers"
15348,73,1,158.04,1,1,"Loyal Customers"
15349,159,2,473.81,2,2,"At Risk Customers"
15350,374,1,115.65,2,2,"At Risk Customers"
15351,13,7,1960.11,1,1,"Loyal Customers"
15353,255,2,777.02,2,2,"At Risk Customers"
15355,30,2,277.05,1,1,"Loyal Customers"
15356,32,10,2766.5,1,1,"Loyal Customers"
15358,5,22,8347.19999999999,3,3,"Best Customers"
15360,40,1,427.93,1,1,"Loyal Customers"
15361,362,1,418.92,2,2,"At Risk Customers"
15363,373,1,326,2,2,"At Risk Customers"
15364,96,2,913.19,1,1,"Loyal Customers"
15365,26,7,2314.32,1,1,"Loyal Customers"
15366,76,2,602.51,1,1,"Loyal Customers"
15367,58,4,1877.59,1,1,"Loyal Customers"
15368,22,1,446.94,1,1,"Loyal Customers"
15370,41,7,2386.05,1,1,"Loyal Customers"
15372,138,1,2007.4,1,1,"Loyal Customers"
15373,9,12,2415.91,1,1,"Loyal Customers"
15374,129,1,168,1,1,"Loyal Customers"
15376,41,3,1233.36,1,1,"Loyal Customers"
15379,170,7,3703.29,2,2,"At Risk Customers"
15380,9,5,1690.26,1,1,"Loyal Customers"
15381,214,2,596.85,2,2,"At Risk Customers"
15382,15,6,5955.71,1,1,"Loyal Customers"
15384,170,2,642.41,2,2,"At Risk Customers"
15385,41,1,316.88,1,1,"Loyal Customers"
15386,187,1,394.14,2,2,"At Risk Customers"
15388,271,1,140.54,2,2,"At Risk Customers"
15389,173,1,500,2,2,"At Risk Customers"
15392,5,4,1535.53,1,1,"Loyal Customers"
15393,17,2,231.86,1,1,"Loyal Customers"
15394,10,4,2183.54,1,1,"Loyal Customers"
15395,326,1,107.45,2,2,"At Risk Customers"
15396,113,1,288.18,1,1,"Loyal Customers"
15397,290,1,94,2,2,"At Risk Customers"
15398,17,2,1345.53,1,1,"Loyal Customers"
15399,2,3,815.77,1,1,"Loyal Customers"
15400,93,5,716.2,1,1,"Loyal Customers"
15402,149,2,626.77,2,2,"At Risk Customers"
15405,190,1,349.1,2,2,"At Risk Customers"
15406,32,2,510.71,1,1,"Loyal Customers"
15407,34,4,1056.44,1,1,"Loyal Customers"
15408,265,1,267.18,2,2,"At Risk Customers"
15410,85,8,3450.84,1,1,"Loyal Customers"
15411,27,4,1358.88,1,1,"Loyal Customers"
15412,172,1,190.53,2,2,"At Risk Customers"
15414,10,3,774.9,1,1,"Loyal Customers"
15415,314,1,572.81,2,2,"At Risk Customers"
15416,65,4,3984.32,1,1,"Loyal Customers"
15417,86,1,508.8,1,1,"Loyal Customers"
15419,25,1,135.86,1,1,"Loyal Customers"
15421,59,4,950.36,1,1,"Loyal Customers"
15422,324,2,97.7,2,2,"At Risk Customers"
15423,39,1,43.5,1,1,"Loyal Customers"
15424,255,2,383.34,2,2,"At Risk Customers"
15426,20,5,1447.39,1,1,"Loyal Customers"
15427,34,3,1483.14,1,1,"Loyal Customers"
15428,16,1,93.78,1,1,"Loyal Customers"
15429,27,2,397.35,1,1,"Loyal Customers"
15432,24,1,171.19,1,1,"Loyal Customers"
15433,214,2,533.3,2,2,"At Risk Customers"
15434,9,5,1041.48,1,1,"Loyal Customers"
15435,23,1,149.29,1,1,"Loyal Customers"
15436,13,3,1122.53,1,1,"Loyal Customers"
15437,263,1,200.16,2,2,"At Risk Customers"
15438,132,1,156.58,1,1,"Loyal Customers"
15440,55,3,383.68,1,1,"Loyal Customers"
15442,249,1,594,2,2,"At Risk Customers"
15443,2,7,3236.91,1,1,"Loyal Customers"
15444,10,2,1418.26,1,1,"Loyal Customers"
15445,265,1,113.5,2,2,"At Risk Customers"
15447,331,1,155.17,2,2,"At Risk Customers"
15448,313,1,494.64,2,2,"At Risk Customers"
15449,27,3,974.52,1,1,"Loyal Customers"
15450,31,1,429.84,1,1,"Loyal Customers"
15452,30,3,538.73,1,1,"Loyal Customers"
15453,2,7,1388.37,1,1,"Loyal Customers"
15454,363,1,179.1,2,2,"At Risk Customers"
15456,284,3,447.22,2,2,"At Risk Customers"
15457,263,1,237.07,2,2,"At Risk Customers"
15458,26,1,161.64,1,1,"Loyal Customers"
15460,355,1,216.76,2,2,"At Risk Customers"
15462,95,3,234.6,1,1,"Loyal Customers"
15463,30,1,126.14,1,1,"Loyal Customers"
15464,339,1,1048.85,2,2,"At Risk Customers"
15465,20,18,7354.62,3,3,"Best Customers"
15466,86,1,334.53,1,1,"Loyal Customers"
15467,10,3,524.88,1,1,"Loyal Customers"
15468,52,2,467.51,1,1,"Loyal Customers"
15469,51,2,538.55,1,1,"Loyal Customers"
15471,3,1,469.48,1,1,"Loyal Customers"
15472,114,1,371.56,1,1,"Loyal Customers"
15473,15,7,1771.2,1,1,"Loyal Customers"
15475,78,1,454.11,1,1,"Loyal Customers"
15478,41,2,1441.42,1,1,"Loyal Customers"
15480,117,1,905.5,1,1,"Loyal Customers"
15482,16,12,11054.96,3,1,"Best Customers"
15483,162,4,233.81,2,2,"At Risk Customers"
15484,2,4,3594.31,1,1,"Loyal Customers"
15485,31,3,2575,1,1,"Loyal Customers"
15488,93,1,91.32,1,1,"Loyal Customers"
15489,23,3,1134.28,1,1,"Loyal Customers"
15491,96,6,3100.09,1,1,"Loyal Customers"
15492,29,2,659.46,1,1,"Loyal Customers"
15493,33,5,2001.8,1,1,"Loyal Customers"
15494,22,2,1299.23,1,1,"Loyal Customers"
15497,18,2,1262.2,1,1,"Loyal Customers"
15498,3,27,13316.4,3,3,"Best Customers"
15500,9,4,1131.56,1,1,"Loyal Customers"
15502,16,12,10384.93,3,1,"Best Customers"
15503,363,1,147.09,2,2,"At Risk Customers"
15504,82,1,52.83,1,1,"Loyal Customers"
15505,53,5,3610.96,1,1,"Loyal Customers"
15506,23,3,979.26,1,1,"Loyal Customers"
15507,172,1,492.36,2,2,"At Risk Customers"
15508,190,6,1000.27,2,2,"At Risk Customers"
15510,331,1,250,2,2,"At Risk Customers"
15511,12,5,909.23,1,1,"Loyal Customers"
15512,156,2,121,2,2,"At Risk Customers"
15513,34,19,14758.22,3,3,"Best Customers"
15514,13,11,4139.46,1,1,"Loyal Customers"
15516,45,3,62.43,1,1,"Loyal Customers"
15517,234,1,267.03,2,2,"At Risk Customers"
15518,65,8,1942.45,1,1,"Loyal Customers"
15520,2,1,343.5,1,1,"Loyal Customers"
15521,41,8,3000.2,1,1,"Loyal Customers"
15522,33,2,398.84,1,1,"Loyal Customers"
15523,85,1,412.01,1,1,"Loyal Customers"
15524,25,1,440,1,1,"Loyal Customers"
15525,3,3,825.92,1,1,"Loyal Customers"
15526,34,2,148.44,1,1,"Loyal Customers"
15527,19,8,2429.78,1,1,"Loyal Customers"
15528,255,1,229.33,2,2,"At Risk Customers"
15529,23,11,3995.23,1,1,"Loyal Customers"
15530,22,4,1502.35,1,1,"Loyal Customers"
15531,9,2,2007.44,1,1,"Loyal Customers"
15532,26,4,1580.93,1,1,"Loyal Customers"
15533,20,3,807.57,1,1,"Loyal Customers"
15535,174,4,536.4,2,2,"At Risk Customers"
15537,164,1,110.92,2,2,"At Risk Customers"
15539,8,1,538.46,1,1,"Loyal Customers"
15540,12,1,213.3,1,1,"Loyal Customers"
15541,115,1,85.13,1,1,"Loyal Customers"
15543,289,1,127.86,2,2,"At Risk Customers"
15544,10,9,3546.71,1,1,"Loyal Customers"
15545,55,2,292.72,1,1,"Loyal Customers"
15547,8,14,4954.83999999999,3,1,"Best Customers"
15549,78,3,1693.26,1,1,"Loyal Customers"
15550,5,4,575.63,1,1,"Loyal Customers"
15551,37,1,436.06,1,1,"Loyal Customers"
15552,218,1,90.12,2,2,"At Risk Customers"
15553,61,1,437.23,1,1,"Loyal Customers"
15554,278,1,217.2,2,2,"At Risk Customers"
15555,13,16,4805.16999999999,3,3,"Best Customers"
15556,25,1,279.77,1,1,"Loyal Customers"
15557,29,1,473.65,1,1,"Loyal Customers"
15561,12,4,800.59,1,1,"Loyal Customers"
15562,352,1,134.55,2,2,"At Risk Customers"
15563,23,4,1400.44,1,1,"Loyal Customers"
15565,51,2,173.16,1,1,"Loyal Customers"
15567,19,1,186.01,1,1,"Loyal Customers"
15568,3,3,758.29,1,1,"Loyal Customers"
15569,104,5,1375.71,1,1,"Loyal Customers"
15570,8,12,4165.52,1,1,"Loyal Customers"
15571,12,4,650.43,1,1,"Loyal Customers"
15572,5,7,2552.86,1,1,"Loyal Customers"
15573,32,2,607.45,1,1,"Loyal Customers"
15574,178,4,702.25,2,2,"At Risk Customers"
15576,38,1,940.67,1,1,"Loyal Customers"
15577,152,3,258.88,2,2,"At Risk Customers"
15578,163,1,127.1,2,2,"At Risk Customers"
15579,69,2,348.6,1,1,"Loyal Customers"
15581,121,13,3679.97,1,1,"Loyal Customers"
15582,25,3,682.91,1,1,"Loyal Customers"
15584,24,4,725.11,1,1,"Loyal Customers"
15585,177,1,455.3,2,2,"At Risk Customers"
15587,51,4,913.68,1,1,"Loyal Customers"
15589,256,3,478.53,2,2,"At Risk Customers"
15592,47,1,388.58,1,1,"Loyal Customers"
15593,71,1,199.8,1,1,"Loyal Customers"
15594,16,5,1771.78,1,1,"Loyal Customers"
15596,101,5,1406.59,1,1,"Loyal Customers"
15597,36,1,324.57,1,1,"Loyal Customers"
15598,54,1,240.68,1,1,"Loyal Customers"
15599,27,2,761.74,1,1,"Loyal Customers"
15601,12,14,6776.56,3,1,"Best Customers"
15602,9,9,1297.87,1,1,"Loyal Customers"
15603,79,1,48.48,1,1,"Loyal Customers"
15604,53,1,216.39,1,1,"Loyal Customers"
15605,37,5,1198.23,1,1,"Loyal Customers"
15606,62,9,2920.16,1,1,"Loyal Customers"
15607,337,1,104.76,2,2,"At Risk Customers"
15608,29,4,1093.68,1,1,"Loyal Customers"
15609,185,1,298.48,2,2,"At Risk Customers"
15610,52,1,112.46,1,1,"Loyal Customers"
15611,10,13,1591.45,1,1,"Loyal Customers"
15612,37,2,195.15,1,1,"Loyal Customers"
15615,11,23,10399.74,3,3,"Best Customers"
15618,33,4,776.851,1,1,"Loyal Customers"
15619,11,1,336.4,1,1,"Loyal Customers"
15620,57,3,1553.18,1,1,"Loyal Customers"
15621,5,4,1293.03,1,1,"Loyal Customers"
15622,44,9,3709.56,1,1,"Loyal Customers"
15623,142,1,301.03,1,1,"Loyal Customers"
15624,117,4,588.13,1,1,"Loyal Customers"
15625,104,4,1534.26,1,1,"Loyal Customers"
15626,75,2,675.8,1,1,"Loyal Customers"
15628,5,9,2870.24,1,1,"Loyal Customers"
15630,46,2,1186.35,1,1,"Loyal Customers"
15632,16,8,3285.31,1,1,"Loyal Customers"
15634,18,1,243.55,1,1,"Loyal Customers"
15636,90,2,724.76,1,1,"Loyal Customers"
15637,53,1,223.36,1,1,"Loyal Customers"
15639,135,1,425.32,1,1,"Loyal Customers"
15640,5,15,12515.66,3,3,"Best Customers"
15641,106,4,1887.2,1,1,"Loyal Customers"
15643,192,3,664,2,2,"At Risk Customers"
15644,167,4,813,2,2,"At Risk Customers"
15645,19,1,612.01,1,1,"Loyal Customers"
15646,158,3,447.64,2,2,"At Risk Customers"
15648,205,2,657.35,2,2,"At Risk Customers"
15649,337,2,816,2,2,"At Risk Customers"
15651,37,3,646.3,1,1,"Loyal Customers"
15652,92,1,337.74,1,1,"Loyal Customers"
15653,93,2,877.44,1,1,"Loyal Customers"
15654,10,2,922.53,1,1,"Loyal Customers"
15655,244,1,560.67,2,2,"At Risk Customers"
15656,46,4,748.5,1,1,"Loyal Customers"
15657,23,1,30,1,1,"Loyal Customers"
15658,191,5,1024.1,2,2,"At Risk Customers"
15659,44,1,306.45,1,1,"Loyal Customers"
15660,26,9,1600.86,1,1,"Loyal Customers"
15661,318,2,309.8,2,2,"At Risk Customers"
15663,107,1,138.14,1,1,"Loyal Customers"
15664,51,1,386.43,1,1,"Loyal Customers"
15665,169,2,2242.01,2,2,"At Risk Customers"
15667,40,1,301.32,1,1,"Loyal Customers"
15668,218,1,76.32,2,2,"At Risk Customers"
15669,41,4,684.34,1,1,"Loyal Customers"
15670,297,1,173.05,2,2,"At Risk Customers"
15671,19,7,2657.13,1,1,"Loyal Customers"
15673,89,4,2881.02,1,1,"Loyal Customers"
15674,74,5,2446.6,1,1,"Loyal Customers"
15675,82,3,323.69,1,1,"Loyal Customers"
15676,19,3,3435.76,1,1,"Loyal Customers"
15677,50,1,657.23,1,1,"Loyal Customers"
15678,53,1,352.7,1,1,"Loyal Customers"
15679,25,4,781.28,1,1,"Loyal Customers"
15680,10,3,1333.68,1,1,"Loyal Customers"
15681,26,5,1426.16,1,1,"Loyal Customers"
15683,118,1,193.75,1,1,"Loyal Customers"
15687,9,9,2993.1,1,1,"Loyal Customers"
15689,120,2,254.1,1,1,"Loyal Customers"
15690,5,2,239.76,1,1,"Loyal Customers"
15691,253,1,136.8,2,2,"At Risk Customers"
15692,29,1,191.04,1,1,"Loyal Customers"
15694,1,14,6479.4,3,1,"Best Customers"
15695,267,2,409.98,2,2,"At Risk Customers"
15696,34,8,2736.46,1,1,"Loyal Customers"
15699,18,1,309.65,1,1,"Loyal Customers"
15700,173,2,696.68,2,2,"At Risk Customers"
15701,3,4,1542.14,1,1,"Loyal Customers"
15703,265,1,211.5,2,2,"At Risk Customers"
15704,141,4,2293.62,1,1,"Loyal Customers"
15705,202,1,143.1,2,2,"At Risk Customers"
15706,64,4,1060.56,1,1,"Loyal Customers"
15707,36,4,945.58,1,1,"Loyal Customers"
15708,41,7,3364.24,1,1,"Loyal Customers"
15709,284,1,133.25,2,2,"At Risk Customers"
15712,10,5,1072.36,1,1,"Loyal Customers"
15713,144,2,356.7,1,1,"Loyal Customers"
15714,12,2,330.88,1,1,"Loyal Customers"
15716,146,4,1118.81,1,2,"Loyal Customers"
15717,235,1,150.3,2,2,"At Risk Customers"
15719,33,13,5045.61,1,1,"Loyal Customers"
15720,25,1,598.73,1,1,"Loyal Customers"
15721,12,1,507.08,1,1,"Loyal Customers"
15722,36,5,2222.56,1,1,"Loyal Customers"
15723,365,1,203.1,2,2,"At Risk Customers"
15724,202,2,218.25,2,2,"At Risk Customers"
15725,16,1,415.25,1,1,"Loyal Customers"
15727,17,7,5178.96,1,1,"Loyal Customers"
15729,213,1,85,2,2,"At Risk Customers"
15730,66,3,1120.88,1,1,"Loyal Customers"
15732,213,2,294.12,2,2,"At Risk Customers"
15733,283,1,162.3,2,2,"At Risk Customers"
15734,115,2,1339.45,1,1,"Loyal Customers"
15737,15,8,1205.12,1,1,"Loyal Customers"
15738,19,16,4812.42,3,3,"Best Customers"
15739,67,1,449.12,1,1,"Loyal Customers"
15740,50,1,154.88,1,1,"Loyal Customers"
15743,17,4,784.46,1,1,"Loyal Customers"
15744,78,1,34.8,1,1,"Loyal Customers"
15745,20,4,1094.59,1,1,"Loyal Customers"
15746,135,1,196.88,1,1,"Loyal Customers"
15747,13,3,974.04,1,1,"Loyal Customers"
15748,41,1,149.31,1,1,"Loyal Customers"
15749,236,3,44534.3,3,2,"Best Customers"
15750,3,8,2465.48,1,1,"Loyal Customers"
15752,40,7,2637.38,1,1,"Loyal Customers"
15753,305,1,79.2,2,2,"At Risk Customers"
15754,52,3,458.57,1,1,"Loyal Customers"
15755,11,6,2364.25,1,1,"Loyal Customers"
15756,62,4,532.959999999999,1,1,"Loyal Customers"
15757,66,2,714.42,1,1,"Loyal Customers"
15758,25,1,205.25,1,1,"Loyal Customers"
15759,219,3,253.04,2,2,"At Risk Customers"
15762,66,2,583.75,1,1,"Loyal Customers"
15763,32,2,1086.92,1,1,"Loyal Customers"
15764,89,6,3279.97,1,1,"Loyal Customers"
15766,65,1,315.06,1,1,"Loyal Customers"
15768,116,3,621.83,1,1,"Loyal Customers"
15769,8,26,56252.72,3,3,"Best Customers"
15773,6,1,635.68,1,1,"Loyal Customers"
15774,69,1,270.8,1,1,"Loyal Customers"
15775,246,1,104.9,2,2,"At Risk Customers"
15776,134,1,241.62,1,1,"Loyal Customers"
15777,242,4,1047.11,2,2,"At Risk Customers"
15780,184,3,475.28,2,2,"At Risk Customers"
15781,26,3,345.46,1,1,"Loyal Customers"
15782,10,3,2614.74,1,1,"Loyal Customers"
15783,11,1,246.3,1,1,"Loyal Customers"
15785,33,5,2328.97,1,1,"Loyal Customers"
15786,47,3,4932.2,1,1,"Loyal Customers"
15787,27,3,948.05,1,1,"Loyal Customers"
15789,359,1,351.3,2,2,"At Risk Customers"
15790,11,1,220.85,1,1,"Loyal Customers"
15791,44,2,1612.69,1,1,"Loyal Customers"
15793,15,3,965.61,1,1,"Loyal Customers"
15795,150,1,610.01,2,2,"At Risk Customers"
15796,2,8,2711.56,1,1,"Loyal Customers"
15797,114,4,2207.4,1,1,"Loyal Customers"
15799,76,3,884.14,1,1,"Loyal Customers"
15800,108,2,699.08,1,1,"Loyal Customers"
15801,47,3,1063.95,1,1,"Loyal Customers"
15802,143,1,451.42,1,1,"Loyal Customers"
15803,52,1,415.82,1,1,"Loyal Customers"
15804,1,13,4206.39,1,1,"Loyal Customers"
15805,24,17,5528.48,3,3,"Best Customers"
15806,47,3,784.58,1,1,"Loyal Customers"
15807,51,3,903.9,1,1,"Loyal Customers"
15808,307,4,3734.97,2,2,"At Risk Customers"
15809,37,5,515.77,1,1,"Loyal Customers"
15810,79,4,1391.98,1,1,"Loyal Customers"
15811,23,6,2218.62,1,1,"Loyal Customers"
15812,108,5,1801.14,1,1,"Loyal Customers"
15813,208,2,1303.91,2,2,"At Risk Customers"
15814,17,4,1945.33,1,1,"Loyal Customers"
15815,64,5,2100.6,1,1,"Loyal Customers"
15819,50,4,1905.45,1,1,"Loyal Customers"
15820,320,1,206.98,2,2,"At Risk Customers"
15821,45,2,570.96,1,1,"Loyal Customers"
15822,4,2,885.47,1,1,"Loyal Customers"
15823,373,1,15,2,2,"At Risk Customers"
15825,173,1,532.94,2,2,"At Risk Customers"
15826,57,3,1654.31,1,1,"Loyal Customers"
15827,74,14,1836.09,1,1,"Loyal Customers"
15829,100,2,636.14,1,1,"Loyal Customers"
15830,38,1,576,1,1,"Loyal Customers"
15831,59,3,801.76,1,1,"Loyal Customers"
15832,255,1,836.79,2,2,"At Risk Customers"
15834,71,4,2233.75,1,1,"Loyal Customers"
15835,45,4,954.09,1,1,"Loyal Customers"
15836,51,1,137.37,1,1,"Loyal Customers"
15837,65,1,391.98,1,1,"Loyal Customers"
15838,12,19,33643.08,3,3,"Best Customers"
15839,34,3,1048.49,1,1,"Loyal Customers"
15840,59,2,355.56,1,1,"Loyal Customers"
15841,73,4,1224.06,1,1,"Loyal Customers"
15843,304,1,118.95,2,2,"At Risk Customers"
15844,47,1,130.74,1,1,"Loyal Customers"
15845,18,8,3711.77,1,1,"Loyal Customers"
15847,39,2,389.27,1,1,"Loyal Customers"
15850,20,2,238.85,1,1,"Loyal Customers"
15852,187,2,160.71,2,2,"At Risk Customers"
15853,52,1,110.8,1,1,"Loyal Customers"
15854,5,12,2974.65,1,1,"Loyal Customers"
15855,137,5,712.24,1,1,"Loyal Customers"
15856,5,27,16387.57,3,3,"Best Customers"
15857,19,1,297,1,1,"Loyal Customers"
15858,16,5,1438.85,1,1,"Loyal Customers"
15860,41,8,977.209999999999,1,1,"Loyal Customers"
15861,13,8,3165.36,1,1,"Loyal Customers"
15862,9,4,832.88,1,1,"Loyal Customers"
15863,26,2,68.84,1,1,"Loyal Customers"
15864,23,6,1936.32,1,1,"Loyal Customers"
15865,41,3,895.13,1,1,"Loyal Customers"
15866,102,1,230.53,1,1,"Loyal Customers"
15867,6,15,3812.64,3,3,"Best Customers"
15869,278,2,149.64,2,2,"At Risk Customers"
15870,33,1,354.09,1,1,"Loyal Customers"
15872,15,2,360.93,1,1,"Loyal Customers"
15874,64,7,4405.88,1,1,"Loyal Customers"
15877,2,2,493.28,1,1,"Loyal Customers"
15880,370,1,343.28,2,2,"At Risk Customers"
15881,313,5,501.39,2,2,"At Risk Customers"
15882,199,4,516.36,2,2,"At Risk Customers"
15883,3,2,396.48,1,1,"Loyal Customers"
15885,93,3,379.35,1,1,"Loyal Customers"
15886,61,1,181.09,1,1,"Loyal Customers"
15888,81,1,168.31,1,1,"Loyal Customers"
15889,157,2,446.87,2,2,"At Risk Customers"
15891,227,1,524.52,2,2,"At Risk Customers"
15894,254,2,263.55,2,2,"At Risk Customers"
15895,150,1,179.17,2,2,"At Risk Customers"
15897,195,2,222.05,2,2,"At Risk Customers"
15898,2,5,1388.88,1,1,"Loyal Customers"
15899,369,1,56.25,2,2,"At Risk Customers"
15900,24,1,351.11,1,1,"Loyal Customers"
15901,17,3,363.88,1,1,"Loyal Customers"
15903,10,7,5126.76,1,1,"Loyal Customers"
15904,9,1,164.68,1,1,"Loyal Customers"
15906,20,7,1567.69,1,1,"Loyal Customers"
15907,4,3,967.45,1,1,"Loyal Customers"
15909,174,1,191.94,2,2,"At Risk Customers"
15910,1,8,1232.18,1,1,"Loyal Customers"
15912,179,2,264.62,2,2,"At Risk Customers"
15916,17,8,1528.09,1,1,"Loyal Customers"
15917,248,1,123.1,2,2,"At Risk Customers"
15918,191,2,334.23,2,2,"At Risk Customers"
15919,20,2,639.89,1,1,"Loyal Customers"
15920,155,4,167.5,2,2,"At Risk Customers"
15921,173,1,336.03,2,2,"At Risk Customers"
15922,374,1,369.5,2,2,"At Risk Customers"
15923,373,1,127.08,2,2,"At Risk Customers"
15925,195,1,207.15,2,2,"At Risk Customers"
15930,68,1,426.63,1,1,"Loyal Customers"
15932,5,8,2495.87,1,1,"Loyal Customers"
15933,22,3,1107.46,1,1,"Loyal Customers"
15935,240,2,416.86,2,2,"At Risk Customers"
15937,65,1,145.35,1,1,"Loyal Customers"
15938,113,5,404.58,1,1,"Loyal Customers"
15939,90,15,6115.01,3,3,"Best Customers"
15940,312,1,35.8,2,2,"At Risk Customers"
15942,134,1,337.44,1,1,"Loyal Customers"
15944,277,1,325.1,2,2,"At Risk Customers"
15945,366,1,181,2,2,"At Risk Customers"
15947,83,1,1708.24,1,1,"Loyal Customers"
15948,9,2,955.24,1,1,"Loyal Customers"
15949,17,2,364.72,1,1,"Loyal Customers"
15950,32,4,1765.51,1,1,"Loyal Customers"
15951,9,2,708.22,1,1,"Loyal Customers"
15952,34,4,806.57,1,1,"Loyal Customers"
15953,16,8,1659.38,1,1,"Loyal Customers"
15955,25,14,4416.26,1,1,"Loyal Customers"
15957,32,1,428.89,1,1,"Loyal Customers"
15958,75,1,104.35,1,1,"Loyal Customers"
15963,20,2,470.76,1,1,"Loyal Customers"
15965,18,4,845.64,1,1,"Loyal Customers"
15967,24,2,418.83,1,1,"Loyal Customers"
15969,3,3,666.1,1,1,"Loyal Customers"
15970,304,1,314.1,2,2,"At Risk Customers"
15971,18,12,4199.85,1,1,"Loyal Customers"
15973,367,1,307.82,2,2,"At Risk Customers"
15974,40,7,3442.15,1,1,"Loyal Customers"
15975,85,1,371.01,1,1,"Loyal Customers"
15976,166,2,430.94,2,2,"At Risk Customers"
15977,18,2,1054.73,1,1,"Loyal Customers"
15978,78,1,1098.78,1,1,"Loyal Customers"
15980,89,3,2398.86,1,1,"Loyal Customers"
15981,25,8,3408.48,1,1,"Loyal Customers"
15983,23,4,1475.02,1,1,"Loyal Customers"
15984,3,10,2837.67,1,1,"Loyal Customers"
15985,124,2,1142.42,1,1,"Loyal Customers"
15986,31,1,168.12,1,1,"Loyal Customers"
15987,13,7,1451.28,1,1,"Loyal Customers"
15988,20,1,158.03,1,1,"Loyal Customers"
15990,45,2,792.11,1,1,"Loyal Customers"
15992,4,1,41.99,1,1,"Loyal Customers"
15993,9,7,2797.57,1,1,"Loyal Customers"
15994,55,1,427.07,1,1,"Loyal Customers"
15996,89,6,1060.68,1,1,"Loyal Customers"
15998,37,5,3089.97,1,1,"Loyal Customers"
16000,3,3,12393.7,1,1,"Loyal Customers"
16003,30,5,2735.37,1,1,"Loyal Customers"
16005,13,4,615.389999999999,1,1,"Loyal Customers"
16006,212,1,101.4,2,2,"At Risk Customers"
16007,48,4,1701.94,1,1,"Loyal Customers"
16008,24,3,478.78,1,1,"Loyal Customers"
16009,23,4,992.71,1,1,"Loyal Customers"
16010,246,3,407.5,2,2,"At Risk Customers"
16011,9,16,3362.71,3,3,"Best Customers"
16012,36,3,1415.29,1,1,"Loyal Customers"
16013,4,47,37130.6,3,3,"Best Customers"
16014,38,3,662.38,1,1,"Loyal Customers"
16015,4,3,705.39,1,1,"Loyal Customers"
16016,4,8,1508.76,1,1,"Loyal Customers"
16017,48,1,211.88,1,1,"Loyal Customers"
16018,40,2,408.9,1,1,"Loyal Customers"
16019,47,9,3786.24,1,1,"Loyal Customers"
16020,17,3,851.01,1,1,"Loyal Customers"
16022,261,1,628.28,2,2,"At Risk Customers"
16023,47,3,719.81,1,1,"Loyal Customers"
16024,13,1,251.24,1,1,"Loyal Customers"
16025,30,1,439.66,1,1,"Loyal Customers"
16026,44,1,236.09,1,1,"Loyal Customers"
16027,92,6,934.62,1,1,"Loyal Customers"
16029,39,63,81024.84,4,3,"Super VIP Customers"
16030,310,1,331.24,2,2,"At Risk Customers"
16031,93,2,548.94,1,1,"Loyal Customers"
16033,6,20,8816.39999999999,3,3,"Best Customers"
16034,197,3,437.7,2,2,"At Risk Customers"
16036,88,2,758.919999999999,1,1,"Loyal Customers"
16037,270,3,855.02,2,2,"At Risk Customers"
16038,8,3,471.78,1,1,"Loyal Customers"
16040,66,3,1313.55,1,1,"Loyal Customers"
16041,31,3,3166.4,1,1,"Loyal Customers"
16042,23,5,1197.27,1,1,"Loyal Customers"
16043,38,4,773.99,1,1,"Loyal Customers"
16045,120,4,1340.7,1,1,"Loyal Customers"
16048,374,2,256.44,2,2,"At Risk Customers"
16049,41,3,1111.79,1,1,"Loyal Customers"
16050,174,1,137.9,2,2,"At Risk Customers"
16052,55,1,362.06,1,1,"Loyal Customers"
16053,33,2,1511.95,1,1,"Loyal Customers"
16054,146,1,783.9,2,2,"At Risk Customers"
16055,221,1,134.8,2,2,"At Risk Customers"
16056,46,1,664.85,1,1,"Loyal Customers"
16057,17,7,2263.12,1,1,"Loyal Customers"
16059,66,6,1459.86,1,1,"Loyal Customers"
16062,10,4,1153.62,1,1,"Loyal Customers"
16063,261,1,335.32,2,2,"At Risk Customers"
16065,366,1,372.09,2,2,"At Risk Customers"
16066,17,5,1521.87,1,1,"Loyal Customers"
16070,23,2,852.15,1,1,"Loyal Customers"
16071,45,1,326.24,1,1,"Loyal Customers"
16072,289,1,584.32,2,2,"At Risk Customers"
16073,298,1,122.4,2,2,"At Risk Customers"
16076,4,10,2234.73,1,1,"Loyal Customers"
16078,284,1,79.2,2,2,"At Risk Customers"
16079,17,3,1352,1,1,"Loyal Customers"
16080,82,2,217.16,1,1,"Loyal Customers"
16081,57,5,2806.9,1,1,"Loyal Customers"
16083,101,2,1317.62,1,1,"Loyal Customers"
16084,300,1,436.18,2,2,"At Risk Customers"
16085,24,5,981.51,1,1,"Loyal Customers"
16086,60,5,1121.39,1,1,"Loyal Customers"
16091,155,2,315.06,2,2,"At Risk Customers"
16092,115,3,817.86,1,1,"Loyal Customers"
16093,107,1,17,1,1,"Loyal Customers"
16094,12,4,1078.23,1,1,"Loyal Customers"
16096,265,1,320.62,2,2,"At Risk Customers"
16097,241,1,185.05,2,2,"At Risk Customers"
16098,88,7,2005.63,1,1,"Loyal Customers"
16099,51,3,731.9,1,1,"Loyal Customers"
16101,71,1,1290.7,1,1,"Loyal Customers"
16102,43,3,1842.14,1,1,"Loyal Customers"
16103,8,6,1429.64,1,1,"Loyal Customers"
16104,62,1,302.36,1,1,"Loyal Customers"
16105,249,1,336.96,2,2,"At Risk Customers"
